p_id,first_name,height_feet,height_inches,last_name,position,weight_pounds,id,abbreviation,city,conference,division,full_name,name 
17896063,Jericho,,,Sims,F,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
17896064,Joe,,,Wieskamp,G-F,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
17554002,DeJon,,,Jarreau,G,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
17554003,RJ,,,Nembhard Jr.,G,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
17896089,Duane,,,Washington Jr.,G,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
17896094,Dalano,,,Banton,G,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
17896097,Jose,,,Alvarado,G,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4196998,Bojan,,,Dubljevic,F,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
286,Kyle,6.0,1.0,Lowry,G,196.0,16,MIA,Miami,East,Southeast,Miami Heat,Heat
219,Al,6.0,10.0,Horford,C-F,245.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
285,Kevin,6.0,10.0,Love,F-C,251.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
283,Brook,7.0,0.0,Lopez,C,270.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
17553996,DJ,,,Steward,G,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4196999,Janis,,,Timma,F,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
284,Robin,7.0,0.0,Lopez,C,275.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2215,Malcolm,,,Miller,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
479,Johnathan,6.0,9.0,Williams,F,228.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
306,JaVale,7.0,0.0,McGee,C,270.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
214,Jrue,6.0,4.0,Holiday,G,205.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
474,Hassan,7.0,0.0,Whiteside,C,265.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3546977,Greg,,,Whittington,F,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
17896092,Jalen,,,Crutcher,G,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
17896090,MaCio,,,Teague,G,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
310,Jordan,6.0,5.0,McRae,G,179.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
17896091,D.J.,,,Carton,G,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
17896096,Matt,,,Mitchell,F,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
666859,Josh,,,Reaves,G,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17896093,Feron,,,Hunt,F,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17896098,Zaccheus,,,Darko-Kelly,G-F,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
17896095,Isaiah,,,Miller,G,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
17896099,Carlik,,,Jones,G,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17554004,AJ,,,Lawson,G,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
17896101,MJ,,,Walker,G,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
17896102,Mitch,,,Ballock,G,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
666963,Nigel,,,Williams-Goss,G,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
50966,Cameron,,,Reynolds,G,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4197029,Vasilije,,,Micic,G,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
215,Justin,6.0,6.0,Holiday,F-G,181.0,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
4197032,Nemanja,,,Dangubic,F,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4197033,Louis,,,Labeyrie,F-C,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
318,Paul,6.0,8.0,Millsap,F,246.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
10384980,Myles,,,Powell,G,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
333,Emmanuel,6.0,5.0,Mudiay,G,200.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
319,Patty,6.0,0.0,Mills,G,180.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
331,Johnathan,6.0,10.0,Motley,F,230.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
4197192,Jaylen,,,Hands,G,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
336,Dzanan,6.0,9.0,Musa,G-F,208.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
315,Khris,6.0,8.0,Middleton,F,222.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
337,Mike,6.0,11.0,Muscala,F-C,240.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
376,Otto,6.0,8.0,Porter Jr.,F,198.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
379,Dwight,6.0,11.0,Powell,F-C,240.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
378,Kristaps,7.0,3.0,Porzingis,F-C,240.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
377,Bobby,6.0,11.0,Portis,F,250.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
334,Dejounte,6.0,5.0,Murray,G,170.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
335,Jamal,6.0,4.0,Murray,G,207.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
322,Donovan,6.0,3.0,Mitchell,G,215.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
9,Jarrett,6.0,11.0,Allen,C,237.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
317,Darius,6.0,8.0,Miller,F,225.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4,Bam,6.0,10.0,Adebayo,C-F,255.0,16,MIA,Miami,East,Southeast,Miami Heat,Heat
17895996,E.J.,,,Montgomery,F,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
17895998,Devonte,,,Patterson,F,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17895999,Jordan,,,Bowden,G,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
201,Isaiah,7.0,0.0,Hartenstein,F-C,249.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473,Derrick,6.0,4.0,White,G,190.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
74,Thomas,6.0,11.0,Bryant,C,248.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
330,Monte,6.0,3.0,Morris,G,175.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
666489,Vlatko,,,Cancar,F,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
666794,Mychal,,,Mulder,G,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
8,Grayson,6.0,5.0,Allen,G,198.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3547095,Udoka,,,Azubuike,C-F,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
17896000,Nathan,,,Sestina,F,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
17896005,Emmitt,,,Williams,F,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3547261,Nico,,,Mannion,G,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
87,Jevon,6.0,2.0,Carter,G,196.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
17896006,Anthony,,,Cowan Jr.,G,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
17896007,Braxton,,,Key,G,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
17896054,John,,,Petty Jr.,G-F,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
17895994,Xavier,,,Sneed,F,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
17896108,Romeo,,,Weems,F,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
17896109,Ryan,,,Daly,G,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
85,Wendell,6.0,10.0,Carter Jr.,F,255.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
17896111,Brandon,,,Rachal,G,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
17554007,Colbey,,,Ross,G,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
17896113,Devontae,,,Shuler,G,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17554008,Justin,,,Smith,F,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
50661,Chris,,,Chiozza,G,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3547260,Kira,,,Lewis Jr.,G,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
3547262,Jahmi'us,,,Ramsey,G,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
3547267,Isaiah,,,Stewart,F-C,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3547268,Zeke,,,Nnaji,F-C,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3547269,Immanuel,,,Quickley,G,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3547270,Paul,,,Reed,F,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
17896056,Luka,,,Garza,C,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
203,Udonis,6.0,8.0,Haslem,F,235.0,16,MIA,Miami,East,Southeast,Miami Heat,Heat
127,Cheick,6.0,9.0,Diallo,F,220.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
17896019,Nahziah,,,Carter,G,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
192,James,6.0,5.0,Harden,G,220.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
125,DeMar,6.0,7.0,DeRozan,G,220.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
204,Gordon,6.0,8.0,Hayward,F,225.0,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
200,Tobias,6.0,9.0,Harris,F,235.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
193,Maurice,6.0,9.0,Harkless,F,220.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
129,Gorgui,6.0,11.0,Dieng,C,252.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
191,Tim,6.0,6.0,Hardaway Jr.,G,205.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
295,Thon,7.0,1.0,Maker,F,221.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
199,Shaquille,6.0,4.0,Harrison,G,190.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
299,Frank,5.0,11.0,Mason,G,190.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
666616,Jared,,,Harper,G,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
294,Ian,6.0,11.0,Mahinmi,C,262.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
17896008,Shakur,,,Juiston,F,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
17896115,Amar,,,Sylla,F,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
17896119,Reid,,,Travis,F,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
196,Gary,6.0,4.0,Harris,G,210.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
130,Spencer,6.0,6.0,Dinwiddie,G,210.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
17896015,JJ,,,Culver,G,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
197,Joe,6.0,6.0,Harris,F-G,218.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
194,Montrezl,6.0,8.0,Harrell,F-C,240.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
296,Boban,7.0,3.0,Marjanovic,C,290.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
297,Lauri,7.0,0.0,Markkanen,F,240.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
17896010,Darnell,,,Cowart,F,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
202,Josh,6.0,5.0,Hart,G,215.0,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
128,Hamidou,6.0,5.0,Diallo,G,198.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
17896011,Nate,,,Renfro,F,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3091,Brandon,6.0,2.0,Goodwin,,180.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
131,Donte,6.0,4.0,DiVincenzo,G,203.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
213,Aaron,6.0,1.0,Holiday,G,185.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
666747,Caleb,,,Martin,F,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
666767,Jordan,,,McLaughlin,G,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
147,Drew,6.0,10.0,Eubanks,F,245.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
17896013,Ryan,,,Woolridge,G,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
205,John,6.0,11.0,Henson,F,219.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
666423,RJ,,,Barrett,F-G,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
666786,Ja,,,Morant,G,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
666656,De'Andre,,,Hunter,F,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
17896009,Rob,,,Edwards,G,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
17896014,Eugene,,,German,G,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
666523,Jarrett,,,Culver,G,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
17896016,Jaire,,,Grayer,G,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
17896017,Matt,,,Ryan,F,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
666675,DaQuan,,,Jeffries,F,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9530711,Gabriel,,,Deck,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
17896020,David,,,Johnson,G,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
17896021,Jeremiah,,,Robinson-Earl,F,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
17896022,Brandon,,,Boston Jr.,G,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
17896023,Josh,,,Christopher,G,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
17896117,Ethan,,,Thompson,G,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
104,Mike,6.0,1.0,Conley,G,175.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
59,Avery,6.0,2.0,Bradley,G,180.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
303,CJ,6.0,3.0,McCollum,G,190.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
81,Kentavious,6.0,5.0,Caldwell-Pope,G,205.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
371,Mason,6.0,11.0,Plumlee,F-C,235.0,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
35,Aron,6.0,10.0,Baynes,C-F,260.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
17895753,DMitrik,,,Trice,G,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
108,Robert,6.0,9.0,Covington,F,225.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
307,Rodney,6.0,4.0,McGruder,F-G,200.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
369,Elfrid,6.0,4.0,Payton,G,185.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
100,Jordan,6.0,5.0,Clarkson,G,194.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
218,Rodney,6.0,8.0,Hood,G,206.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
666460,Ky,,,Bowman,G,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
305,Doug,6.0,8.0,McDermott,F,225.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
12,Kyle,6.0,9.0,Anderson,F,230.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1764,Corey,6.0,9.0,Brewer,,186.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
475,Andrew,6.0,8.0,Wiggins,F-G,194.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
362,Jabari,6.0,8.0,Parker,F,245.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
83,Clint,6.0,10.0,Capela,C,240.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
226,Joe,6.0,8.0,Ingles,F,226.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
304,T.J.,6.0,2.0,McConnell,G,190.0,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
217,Richaun,6.0,10.0,Holmes,F-C,235.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
91,Willie,7.0,0.0,Cauley-Stein,C,240.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
64,Ryan,6.0,7.0,Broekhoff,G-F,215.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
666509,Chris,,,Clemons,G,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2211,Antonius,,,Cleveland,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
360,Kelly,6.0,7.0,Oubre Jr.,F,205.0,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
368,Cameron,,,Payne,G,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
452,Myles,6.0,11.0,Turner,C-F,250.0,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
290,Trey,6.0,10.0,Lyles,F,234.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
282,Kevon,6.0,9.0,Looney,F,220.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
111,Jamal,6.0,5.0,Crawford,G,185.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
105,Pat,6.0,4.0,Connaughton,G,209.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
391,Josh,6.0,6.0,Richardson,G-F,200.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
70,Jaylen,6.0,7.0,Brown,G,220.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
65,Malcolm,6.0,5.0,Brogdon,G,229.0,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
102,Zach,7.0,0.0,Collins,F-C,235.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
106,Quinn,6.0,2.0,Cook,G,179.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
216,Rondae,6.0,7.0,Hollis-Jefferson,F,217.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
101,John,6.0,10.0,Collins,F-C,235.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
174,Harry,6.0,10.0,Giles III,F-C,240.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
60,Tony,6.0,10.0,Bradley,C,248.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
66,Dillon,6.0,6.0,Brooks,G-F,220.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
72,Sterling,6.0,6.0,Brown,G,232.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
58,Chris,6.0,10.0,Boucher,F,200.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
134,Damyean,6.0,6.0,Dotson,G,210.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
666459,Brian,,,Bowen II,F,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
138,Jared,6.0,7.0,Dudley,F,237.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
140,Kevin,6.0,9.0,Durant,F,240.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
33,Nicolas,6.0,8.0,Batum,F-G,200.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
136,Goran,6.0,3.0,Dragic,G,190.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
144,Wayne,,,Ellington,G,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
162,Melvin,6.0,6.0,Frazier Jr.,G-F,200.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
137,Andre,6.0,11.0,Drummond,C,279.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
393,Austin,6.0,4.0,Rivers,G,200.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
345,Nerlens,6.0,11.0,Noel,F-C,220.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
343,Raul,6.0,1.0,Neto,G,179.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
395,Glenn,6.0,6.0,Robinson III,G-F,222.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
349,Jusuf,7.0,0.0,Nurkic,C,275.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
340,Larry,6.0,9.0,Nance Jr.,F,230.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
351,Royce,6.0,6.0,O'Neale,F,226.0,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
394,Andre,6.0,7.0,Roberson,G-F,210.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
354,Jahlil,6.0,11.0,Okafor,C,275.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
139,Kris,6.0,4.0,Dunn,G,205.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
341,Shabazz,6.0,1.0,Napier,G,180.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1771,Joakim,6.0,11.0,Noah,,230.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
11558583,Cameron,,,Oliver,F,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
50729,Michael,,,Frazier,G,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
398,Jerome,6.0,5.0,Robinson,G,190.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
18036823,Balsa,,,Koprivica,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
344,Georges,6.0,8.0,Niang,F,230.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
339,Abdel,6.0,6.0,Nader,F,225.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
350,David,6.0,4.0,Nwaba,G,219.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
165,Markelle,6.0,4.0,Fultz,G,200.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
161,De'Aaron,6.0,3.0,Fox,G,175.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
347,Frank,6.0,6.0,Ntilikina,G,200.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
353,Semi,6.0,7.0,Ojeleye,F,241.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
135,PJ,6.0,6.0,Dozier,G-F,205.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
28,Mo,7.0,0.0,Bamba,C,221.0,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32,Keita,6.0,9.0,Bates-Diop,F,229.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
61,Mikal,6.0,7.0,Bridges,F,210.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
352,Kyle,6.0,10.0,O'Quinn,C,250.0,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
355,Elie,6.0,3.0,Okobo,G,190.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
62,Miles,6.0,7.0,Bridges,F,225.0,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
69,Bruce,6.0,5.0,Brown,G,202.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
68,Troy,6.0,7.0,Brown Jr.,F,215.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
73,Jalen,6.0,3.0,Brunson,G,190.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
666564,Bruno,,,Fernando,F,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
175,Shai,6.0,6.0,Gilgeous-Alexander,G,181.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
180,Devonte',6.0,2.0,Graham,G,185.0,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
666748,Cody,,,Martin,F,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
338,Svi,6.0,8.0,Mykhailiuk,G,205.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
356,Josh,6.0,4.0,Okogie,G,212.0,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
457,Jarred,6.0,9.0,Vanderbilt,F,214.0,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
132,Luka,6.0,7.0,Doncic,F-G,218.0,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
17,Carmelo,,,Anthony,F,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
20,Trevor,6.0,8.0,Ariza,F,215.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
21,D.J.,6.0,0.0,Augustin,G,183.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
115,Stephen,6.0,3.0,Curry,G,190.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
118,Ed,6.0,10.0,Davis,C,225.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
117,Anthony,6.0,10.0,Davis,F-C,253.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
112,Jae,6.0,6.0,Crowder,F,235.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
